,Unnamed: 0,temperature (K),x(1),x(2),ln_gamma_1,ln_gamma_2,cas_number_1,cas_number_2,names_1,names_2,SMILES_x,NAME_x,boilingPoint[K]_x,cas_number_x,SMILES_y,NAME_y,boilingPoint[K]_y,cas_number_y
687,687,298.15,0.5,0.5,0.02188795,0.03475566,142-96-1,110-54-3,di-n-butylether,hexane,CCCCOCCCC,dibutyl ether,414.15,142-96-1,CCCCCC,hexane,341.85,110-54-3
688,688,298.15,0.6,0.4,0.0129521,0.04569033,142-96-1,110-54-3,di-n-butylether,hexane,CCCCOCCCC,dibutyl ether,414.15,142-96-1,CCCCCC,hexane,341.85,110-54-3
689,689,298.15,0.7,0.3,0.00677369,0.05718745,142-96-1,110-54-3,di-n-butylether,hexane,CCCCOCCCC,dibutyl ether,414.15,142-96-1,CCCCCC,hexane,341.85,110-54-3
690,690,298.15,0.8,0.2,0.00280859,0.06911606,142-96-1,110-54-3,di-n-butylether,hexane,CCCCOCCCC,dibutyl ether,414.15,142-96-1,CCCCCC,hexane,341.85,110-54-3
691,691,298.15,0.9,0.1,0.0006528,0.08138126,142-96-1,110-54-3,di-n-butylether,hexane,CCCCOCCCC,dibutyl ether,414.15,142-96-1,CCCCCC,hexane,341.85,110-54-3
692,692,298.15,1.0,0.0,0.0,0.09391089,142-96-1,110-54-3,di-n-butylether,hexane,CCCCOCCCC,dibutyl ether,414.15,142-96-1,CCCCCC,hexane,341.85,110-54-3
693,693,298.15,0.0,1.0,0.15986353,0.0,75-05-8,67-66-3,acetonitrile,chcl3,CC#N,acetonitrile,355.15,75-05-8,ClC(Cl)Cl,chloroform,334.15,67-66-3
694,694,298.15,0.1,0.9,0.17110493,-0.0002306,75-05-8,67-66-3,acetonitrile,chcl3,CC#N,acetonitrile,355.15,75-05-8,ClC(Cl)Cl,chloroform,334.15,67-66-3
695,695,298.15,0.2,0.8,0.1311118,0.00735871,75-05-8,67-66-3,acetonitrile,chcl3,CC#N,acetonitrile,355.15,75-05-8,ClC(Cl)Cl,chloroform,334.15,67-66-3
696,696,298.15,0.3,0.7,0.06679273,0.02899548,75-05-8,67-66-3,acetonitrile,chcl3,CC#N,acetonitrile,355.15,75-05-8,ClC(Cl)Cl,chloroform,334.15,67-66-3
697,697,298.15,0.4,0.6,0.01965426,0.0540115,75-05-8,67-66-3,acetonitrile,chcl3,CC#N,acetonitrile,355.15,75-05-8,ClC(Cl)Cl,chloroform,334.15,67-66-3
698,698,298.15,0.5,0.5,0.00252164,0.06753428,75-05-8,67-66-3,acetonitrile,chcl3,CC#N,acetonitrile,355.15,75-05-8,ClC(Cl)Cl,chloroform,334.15,67-66-3
699,699,298.15,0.6,0.4,0.00271935,0.0670198,75-05-8,67-66-3,acetonitrile,chcl3,CC#N,acetonitrile,355.15,75-05-8,ClC(Cl)Cl,chloroform,334.15,67-66-3
700,700,298.15,0.7,0.3,0.0071626,0.05883823,75-05-8,67-66-3,acetonitrile,chcl3,CC#N,acetonitrile,355.15,75-05-8,ClC(Cl)Cl,chloroform,334.15,67-66-3
701,701,298.15,0.8,0.2,0.00904333,0.05402433,75-05-8,67-66-3,acetonitrile,chcl3,CC#N,acetonitrile,355.15,75-05-8,ClC(Cl)Cl,chloroform,334.15,67-66-3
702,702,298.15,0.9,0.1,0.00483965,0.08256079,75-05-8,67-66-3,acetonitrile,chcl3,CC#N,acetonitrile,355.15,75-05-8,ClC(Cl)Cl,chloroform,334.15,67-66-3
703,703,298.15,1.0,0.0,0.0,0.18671444,75-05-8,67-66-3,acetonitrile,chcl3,CC#N,acetonitrile,355.15,75-05-8,ClC(Cl)Cl,chloroform,334.15,67-66-3
704,704,298.15,0.0,1.0,0.73099487,0.0,110-82-7,97-63-2,cyclohexane,ethylmethacrylate,C1CCCCC1,cyclohexane,353.9,110-82-7,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
705,705,298.15,0.1,0.9,0.61641022,0.00603607,110-82-7,97-63-2,cyclohexane,ethylmethacrylate,C1CCCCC1,cyclohexane,353.9,110-82-7,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
706,706,298.15,0.2,0.8,0.51020818,0.02481123,110-82-7,97-63-2,cyclohexane,ethylmethacrylate,C1CCCCC1,cyclohexane,353.9,110-82-7,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
707,707,298.15,0.3,0.7,0.41243486,0.0574703,110-82-7,97-63-2,cyclohexane,ethylmethacrylate,C1CCCCC1,cyclohexane,353.9,110-82-7,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
708,708,298.15,0.4,0.6,0.32295226,0.10578995,110-82-7,97-63-2,cyclohexane,ethylmethacrylate,C1CCCCC1,cyclohexane,353.9,110-82-7,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
709,709,298.15,0.5,0.5,0.241701,0.17250918,110-82-7,97-63-2,cyclohexane,ethylmethacrylate,C1CCCCC1,cyclohexane,353.9,110-82-7,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
710,710,298.15,0.6,0.4,0.1689218,0.2618331,110-82-7,97-63-2,cyclohexane,ethylmethacrylate,C1CCCCC1,cyclohexane,353.9,110-82-7,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
711,711,298.15,0.7,0.3,0.1054396,0.38036857,110-82-7,97-63-2,cyclohexane,ethylmethacrylate,C1CCCCC1,cyclohexane,353.9,110-82-7,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
712,712,298.15,0.8,0.2,0.05306323,0.53872179,110-82-7,97-63-2,cyclohexane,ethylmethacrylate,C1CCCCC1,cyclohexane,353.9,110-82-7,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
713,713,298.15,0.9,0.1,0.01542701,0.75498351,110-82-7,97-63-2,cyclohexane,ethylmethacrylate,C1CCCCC1,cyclohexane,353.9,110-82-7,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
714,714,298.15,1.0,0.0,0.0,1.0629413,110-82-7,97-63-2,cyclohexane,ethylmethacrylate,C1CCCCC1,cyclohexane,353.9,110-82-7,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
715,715,298.15,0.0,1.0,1.03274307,0.0,97-63-2,110-54-3,ethylmethacrylate,hexane,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2,CCCCCC,hexane,341.85,110-54-3
716,716,298.15,0.1,0.9,0.77100701,0.01333255,97-63-2,110-54-3,ethylmethacrylate,hexane,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2,CCCCCC,hexane,341.85,110-54-3
717,717,298.15,0.2,0.8,0.57230472,0.04807663,97-63-2,110-54-3,ethylmethacrylate,hexane,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2,CCCCCC,hexane,341.85,110-54-3
718,718,298.15,0.3,0.7,0.41782901,0.09931044,97-63-2,110-54-3,ethylmethacrylate,hexane,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2,CCCCCC,hexane,341.85,110-54-3
719,719,298.15,0.4,0.6,0.29635894,0.1644937,97-63-2,110-54-3,ethylmethacrylate,hexane,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2,CCCCCC,hexane,341.85,110-54-3
720,720,298.15,0.5,0.5,0.20080801,0.24247891,97-63-2,110-54-3,ethylmethacrylate,hexane,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2,CCCCCC,hexane,341.85,110-54-3
721,721,298.15,0.6,0.4,0.12655781,0.33305516,97-63-2,110-54-3,ethylmethacrylate,hexane,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2,CCCCCC,hexane,341.85,110-54-3
722,722,298.15,0.7,0.3,0.0706592,0.43673715,97-63-2,110-54-3,ethylmethacrylate,hexane,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2,CCCCCC,hexane,341.85,110-54-3
723,723,298.15,0.8,0.2,0.03137601,0.55459024,97-63-2,110-54-3,ethylmethacrylate,hexane,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2,CCCCCC,hexane,341.85,110-54-3
724,724,298.15,0.9,0.1,0.00785769,0.68804112,97-63-2,110-54-3,ethylmethacrylate,hexane,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2,CCCCCC,hexane,341.85,110-54-3
725,725,298.15,1.0,0.0,0.0,0.83846142,97-63-2,110-54-3,ethylmethacrylate,hexane,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2,CCCCCC,hexane,341.85,110-54-3
726,726,298.15,0.0,1.0,0.65283135,0.0,64-17-5,67-64-1,ethanol,propanone,CCO,ethanol,351.52,64-17-5,CC(C)=O,acetone,329.15,67-64-1
727,727,298.15,0.1,0.9,0.47830315,0.00819977,64-17-5,67-64-1,ethanol,propanone,CCO,ethanol,351.52,64-17-5,CC(C)=O,acetone,329.15,67-64-1
728,728,298.15,0.2,0.8,0.35946297,0.02868742,64-17-5,67-64-1,ethanol,propanone,CCO,ethanol,351.52,64-17-5,CC(C)=O,acetone,329.15,67-64-1
729,729,298.15,0.3,0.7,0.26686821,0.05916356,64-17-5,67-64-1,ethanol,propanone,CCO,ethanol,351.52,64-17-5,CC(C)=O,acetone,329.15,67-64-1
730,730,298.15,0.4,0.6,0.19221775,0.09899201,64-17-5,67-64-1,ethanol,propanone,CCO,ethanol,351.52,64-17-5,CC(C)=O,acetone,329.15,67-64-1
731,731,298.15,0.5,0.5,0.13179506,0.14803054,64-17-5,67-64-1,ethanol,propanone,CCO,ethanol,351.52,64-17-5,CC(C)=O,acetone,329.15,67-64-1
732,732,298.15,0.6,0.4,0.08372583,0.20628669,64-17-5,67-64-1,ethanol,propanone,CCO,ethanol,351.52,64-17-5,CC(C)=O,acetone,329.15,67-64-1
733,733,298.15,0.7,0.3,0.04698769,0.27385711,64-17-5,67-64-1,ethanol,propanone,CCO,ethanol,351.52,64-17-5,CC(C)=O,acetone,329.15,67-64-1
734,734,298.15,0.8,0.2,0.0209839,0.35095086,64-17-5,67-64-1,ethanol,propanone,CCO,ethanol,351.52,64-17-5,CC(C)=O,acetone,329.15,67-64-1
735,735,298.15,0.9,0.1,0.00536507,0.43791641,64-17-5,67-64-1,ethanol,propanone,CCO,ethanol,351.52,64-17-5,CC(C)=O,acetone,329.15,67-64-1
736,736,298.15,1.0,0.0,0.0,0.53527022,64-17-5,67-64-1,ethanol,propanone,CCO,ethanol,351.52,64-17-5,CC(C)=O,acetone,329.15,67-64-1
737,737,298.15,0.0,1.0,7.4986712,0.0,7732-18-5,67-66-3,h2o,chcl3,O,water,373.15,7732-18-5,ClC(Cl)Cl,chloroform,334.15,67-66-3
738,738,298.15,0.1,0.9,4.189958,0.1143821,7732-18-5,67-66-3,h2o,chcl3,O,water,373.15,7732-18-5,ClC(Cl)Cl,chloroform,334.15,67-66-3
739,739,298.15,0.2,0.8,3.10688061,0.30038294,7732-18-5,67-66-3,h2o,chcl3,O,water,373.15,7732-18-5,ClC(Cl)Cl,chloroform,334.15,67-66-3
740,740,298.15,0.3,0.7,2.37911829,0.54115559,7732-18-5,67-66-3,h2o,chcl3,O,water,373.15,7732-18-5,ClC(Cl)Cl,chloroform,334.15,67-66-3
741,741,298.15,0.4,0.6,1.81205736,0.84574015,7732-18-5,67-66-3,h2o,chcl3,O,water,373.15,7732-18-5,ClC(Cl)Cl,chloroform,334.15,67-66-3
742,742,298.15,0.5,0.5,1.34688265,1.22622326,7732-18-5,67-66-3,h2o,chcl3,O,water,373.15,7732-18-5,ClC(Cl)Cl,chloroform,334.15,67-66-3
743,743,298.15,0.6,0.4,0.95628528,1.7044598,7732-18-5,67-66-3,h2o,chcl3,O,water,373.15,7732-18-5,ClC(Cl)Cl,chloroform,334.15,67-66-3
744,744,298.15,0.7,0.3,0.62249871,2.32734869,7732-18-5,67-66-3,h2o,chcl3,O,water,373.15,7732-18-5,ClC(Cl)Cl,chloroform,334.15,67-66-3
745,745,298.15,0.8,0.2,0.33685951,3.19314691,7732-18-5,67-66-3,h2o,chcl3,O,water,373.15,7732-18-5,ClC(Cl)Cl,chloroform,334.15,67-66-3
746,746,298.15,0.9,0.1,0.10938445,4.51253672,7732-18-5,67-66-3,h2o,chcl3,O,water,373.15,7732-18-5,ClC(Cl)Cl,chloroform,334.15,67-66-3
747,747,298.15,1.0,0.0,0.0,6.80258604,7732-18-5,67-66-3,h2o,chcl3,O,water,373.15,7732-18-5,ClC(Cl)Cl,chloroform,334.15,67-66-3
748,748,298.15,0.0,1.0,3.93795845,0.0,75-05-8,110-82-7,acetonitrile,cyclohexane,CC#N,acetonitrile,355.15,75-05-8,C1CCCCC1,cyclohexane,353.9,110-82-7
749,749,298.15,0.1,0.9,2.65983801,0.05996856,75-05-8,110-82-7,acetonitrile,cyclohexane,CC#N,acetonitrile,355.15,75-05-8,C1CCCCC1,cyclohexane,353.9,110-82-7
750,750,298.15,0.2,0.8,1.9148049,0.18900701,75-05-8,110-82-7,acetonitrile,cyclohexane,CC#N,acetonitrile,355.15,75-05-8,C1CCCCC1,cyclohexane,353.9,110-82-7
751,751,298.15,0.3,0.7,1.38706317,0.3635422,75-05-8,110-82-7,acetonitrile,cyclohexane,CC#N,acetonitrile,355.15,75-05-8,C1CCCCC1,cyclohexane,353.9,110-82-7
752,752,298.15,0.4,0.6,0.98930135,0.57676527,75-05-8,110-82-7,acetonitrile,cyclohexane,CC#N,acetonitrile,355.15,75-05-8,C1CCCCC1,cyclohexane,353.9,110-82-7
753,753,298.15,0.5,0.5,0.68311095,0.8265837,75-05-8,110-82-7,acetonitrile,cyclohexane,CC#N,acetonitrile,355.15,75-05-8,C1CCCCC1,cyclohexane,353.9,110-82-7
754,754,298.15,0.6,0.4,0.44630875,1.11565504,75-05-8,110-82-7,acetonitrile,cyclohexane,CC#N,acetonitrile,355.15,75-05-8,C1CCCCC1,cyclohexane,353.9,110-82-7
755,755,298.15,0.7,0.3,0.26253369,1.45741668,75-05-8,110-82-7,acetonitrile,cyclohexane,CC#N,acetonitrile,355.15,75-05-8,C1CCCCC1,cyclohexane,353.9,110-82-7
756,756,298.15,0.8,0.2,0.12375942,1.87534057,75-05-8,110-82-7,acetonitrile,cyclohexane,CC#N,acetonitrile,355.15,75-05-8,C1CCCCC1,cyclohexane,353.9,110-82-7
757,757,298.15,0.9,0.1,0.03415581,2.38774991,75-05-8,110-82-7,acetonitrile,cyclohexane,CC#N,acetonitrile,355.15,75-05-8,C1CCCCC1,cyclohexane,353.9,110-82-7
758,758,298.15,1.0,0.0,0.0,3.06983515,75-05-8,110-82-7,acetonitrile,cyclohexane,CC#N,acetonitrile,355.15,75-05-8,C1CCCCC1,cyclohexane,353.9,110-82-7
759,759,298.15,0.0,1.0,1.74133861,0.0,64-17-5,67-71-0,ethanol,dimethylsulfone,CCO,ethanol,351.52,64-17-5,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
760,760,298.15,0.1,0.9,1.52209033,0.01390072,64-17-5,67-71-0,ethanol,dimethylsulfone,CCO,ethanol,351.52,64-17-5,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
761,761,298.15,0.2,0.8,1.26109189,0.05996337,64-17-5,67-71-0,ethanol,dimethylsulfone,CCO,ethanol,351.52,64-17-5,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
762,762,298.15,0.3,0.7,1.02258184,0.13948262,64-17-5,67-71-0,ethanol,dimethylsulfone,CCO,ethanol,351.52,64-17-5,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
763,763,298.15,0.4,0.6,0.80657819,0.25590413,64-17-5,67-71-0,ethanol,dimethylsulfone,CCO,ethanol,351.52,64-17-5,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
764,764,298.15,0.5,0.5,0.61132462,0.41598934,64-17-5,67-71-0,ethanol,dimethylsulfone,CCO,ethanol,351.52,64-17-5,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
765,765,298.15,0.6,0.4,0.43552093,0.63155116,64-17-5,67-71-0,ethanol,dimethylsulfone,CCO,ethanol,351.52,64-17-5,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
766,766,298.15,0.7,0.3,0.27945714,0.92271114,64-17-5,67-71-0,ethanol,dimethylsulfone,CCO,ethanol,351.52,64-17-5,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
767,767,298.15,0.8,0.2,0.14631427,1.32506114,64-17-5,67-71-0,ethanol,dimethylsulfone,CCO,ethanol,351.52,64-17-5,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
768,768,298.15,0.9,0.1,0.0451876,1.90714064,64-17-5,67-71-0,ethanol,dimethylsulfone,CCO,ethanol,351.52,64-17-5,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
769,769,298.15,1.0,0.0,0.0,2.82857228,64-17-5,67-71-0,ethanol,dimethylsulfone,CCO,ethanol,351.52,64-17-5,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
770,770,298.15,0.0,1.0,1.74250309,0.0,67-71-0,67-64-1,dimethylsulfone,propanone,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0,CC(C)=O,acetone,329.15,67-64-1
771,771,298.15,0.1,0.9,1.2055867,0.02738183,67-71-0,67-64-1,dimethylsulfone,propanone,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0,CC(C)=O,acetone,329.15,67-64-1
772,772,298.15,0.2,0.8,0.8171874,0.09491536,67-71-0,67-64-1,dimethylsulfone,propanone,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0,CC(C)=O,acetone,329.15,67-64-1
773,773,298.15,0.3,0.7,0.54657052,0.18413315,67-71-0,67-64-1,dimethylsulfone,propanone,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0,CC(C)=O,acetone,329.15,67-64-1
774,774,298.15,0.4,0.6,0.35989453,0.28385451,67-71-0,67-64-1,dimethylsulfone,propanone,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0,CC(C)=O,acetone,329.15,67-64-1
775,775,298.15,0.5,0.5,0.23012412,0.38928915,67-71-0,67-64-1,dimethylsulfone,propanone,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0,CC(C)=O,acetone,329.15,67-64-1
776,776,298.15,0.6,0.4,0.13901815,0.4999311,67-71-0,67-64-1,dimethylsulfone,propanone,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0,CC(C)=O,acetone,329.15,67-64-1
777,777,298.15,0.7,0.3,0.0753785,0.61761961,67-71-0,67-64-1,dimethylsulfone,propanone,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0,CC(C)=O,acetone,329.15,67-64-1
778,778,298.15,0.8,0.2,0.03283849,0.74497189,67-71-0,67-64-1,dimethylsulfone,propanone,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0,CC(C)=O,acetone,329.15,67-64-1
779,779,298.15,0.9,0.1,0.00815728,0.88513129,67-71-0,67-64-1,dimethylsulfone,propanone,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0,CC(C)=O,acetone,329.15,67-64-1
780,780,298.15,1.0,0.0,0.0,1.04198008,67-71-0,67-64-1,dimethylsulfone,propanone,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0,CC(C)=O,acetone,329.15,67-64-1
781,781,298.15,0.0,1.0,2.60461636,0.0,67-56-1,75-29-6,methanol,2-chloropropane,CO,methanol,337.85,67-56-1,CC(C)Cl,isopropyl chloride,308.89,75-29-6
782,782,298.15,0.1,0.9,1.59181354,0.04978677,67-56-1,75-29-6,methanol,2-chloropropane,CO,methanol,337.85,67-56-1,CC(C)Cl,isopropyl chloride,308.89,75-29-6
783,783,298.15,0.2,0.8,1.08376565,0.13698691,67-56-1,75-29-6,methanol,2-chloropropane,CO,methanol,337.85,67-56-1,CC(C)Cl,isopropyl chloride,308.89,75-29-6
784,784,298.15,0.3,0.7,0.75917539,0.24405288,67-56-1,75-29-6,methanol,2-chloropropane,CO,methanol,337.85,67-56-1,CC(C)Cl,isopropyl chloride,308.89,75-29-6
785,785,298.15,0.4,0.6,0.52683787,0.36849955,67-56-1,75-29-6,methanol,2-chloropropane,CO,methanol,337.85,67-56-1,CC(C)Cl,isopropyl chloride,308.89,75-29-6
786,786,298.15,0.5,0.5,0.35288547,0.51041962,67-56-1,75-29-6,methanol,2-chloropropane,CO,methanol,337.85,67-56-1,CC(C)Cl,isopropyl chloride,308.89,75-29-6
787,787,298.15,0.6,0.4,0.22118181,0.6711534,67-56-1,75-29-6,methanol,2-chloropropane,CO,methanol,337.85,67-56-1,CC(C)Cl,isopropyl chloride,308.89,75-29-6
788,788,298.15,0.7,0.3,0.1233209,0.85280452,67-56-1,75-29-6,methanol,2-chloropropane,CO,methanol,337.85,67-56-1,CC(C)Cl,isopropyl chloride,308.89,75-29-6
789,789,298.15,0.8,0.2,0.05487603,1.05819763,67-56-1,75-29-6,methanol,2-chloropropane,CO,methanol,337.85,67-56-1,CC(C)Cl,isopropyl chloride,308.89,75-29-6
790,790,298.15,0.9,0.1,0.01385084,1.29095175,67-56-1,75-29-6,methanol,2-chloropropane,CO,methanol,337.85,67-56-1,CC(C)Cl,isopropyl chloride,308.89,75-29-6
791,791,298.15,1.0,0.0,0.0,1.55585255,67-56-1,75-29-6,methanol,2-chloropropane,CO,methanol,337.85,67-56-1,CC(C)Cl,isopropyl chloride,308.89,75-29-6
792,792,298.15,0.0,1.0,1.17059674,0.0,71-43-2,64-17-5,benzene,ethanol,c1ccccc1,benzene,353.15,71-43-2,CCO,ethanol,351.52,64-17-5
793,793,298.15,0.1,0.9,0.99385331,0.00931807,71-43-2,64-17-5,benzene,ethanol,c1ccccc1,benzene,353.15,71-43-2,CCO,ethanol,351.52,64-17-5
794,794,298.15,0.2,0.8,0.8335717,0.03764072,71-43-2,64-17-5,benzene,ethanol,c1ccccc1,benzene,353.15,71-43-2,CCO,ethanol,351.52,64-17-5
795,795,298.15,0.3,0.7,0.68764096,0.08638297,71-43-2,64-17-5,benzene,ethanol,c1ccccc1,benzene,353.15,71-43-2,CCO,ethanol,351.52,64-17-5
796,796,298.15,0.4,0.6,0.55446543,0.15830702,71-43-2,64-17-5,benzene,ethanol,c1ccccc1,benzene,353.15,71-43-2,CCO,ethanol,351.52,64-17-5
797,797,298.15,0.5,0.5,0.43300192,0.25805612,71-43-2,64-17-5,benzene,ethanol,c1ccccc1,benzene,353.15,71-43-2,CCO,ethanol,351.52,64-17-5
798,798,298.15,0.6,0.4,0.32231908,0.39399141,71-43-2,64-17-5,benzene,ethanol,c1ccccc1,benzene,353.15,71-43-2,CCO,ethanol,351.52,64-17-5
799,799,298.15,0.7,0.3,0.22197101,0.58171636,71-43-2,64-17-5,benzene,ethanol,c1ccccc1,benzene,353.15,71-43-2,CCO,ethanol,351.52,64-17-5
800,800,298.15,0.8,0.2,0.13183821,0.85574269,71-43-2,64-17-5,benzene,ethanol,c1ccccc1,benzene,353.15,71-43-2,CCO,ethanol,351.52,64-17-5
801,801,298.15,0.9,0.1,0.05304606,1.31808371,71-43-2,64-17-5,benzene,ethanol,c1ccccc1,benzene,353.15,71-43-2,CCO,ethanol,351.52,64-17-5
802,802,298.15,1.0,0.0,0.0,2.78265486,71-43-2,64-17-5,benzene,ethanol,c1ccccc1,benzene,353.15,71-43-2,CCO,ethanol,351.52,64-17-5
803,803,298.15,0.0,1.0,2.38429121,0.0,67-64-1,110-54-3,propanone,hexane,CC(C)=O,acetone,329.15,67-64-1,CCCCCC,hexane,341.85,110-54-3
804,804,298.15,0.1,0.9,1.81451527,0.02890513,67-64-1,110-54-3,propanone,hexane,CC(C)=O,acetone,329.15,67-64-1,CCCCCC,hexane,341.85,110-54-3
805,805,298.15,0.2,0.8,1.38648401,0.10369196,67-64-1,110-54-3,propanone,hexane,CC(C)=O,acetone,329.15,67-64-1,CCCCCC,hexane,341.85,110-54-3
806,806,298.15,0.3,0.7,1.05314985,0.21424443,67-64-1,110-54-3,propanone,hexane,CC(C)=O,acetone,329.15,67-64-1,CCCCCC,hexane,341.85,110-54-3
807,807,298.15,0.4,0.6,0.78769776,0.35679956,67-64-1,110-54-3,propanone,hexane,CC(C)=O,acetone,329.15,67-64-1,CCCCCC,hexane,341.85,110-54-3
808,808,298.15,0.5,0.5,0.57231628,0.53286817,67-64-1,110-54-3,propanone,hexane,CC(C)=O,acetone,329.15,67-64-1,CCCCCC,hexane,341.85,110-54-3
809,809,298.15,0.6,0.4,0.39354818,0.75177208,67-64-1,110-54-3,propanone,hexane,CC(C)=O,acetone,329.15,67-64-1,CCCCCC,hexane,341.85,110-54-3
810,810,298.15,0.7,0.3,0.24159832,1.0353276,67-64-1,110-54-3,propanone,hexane,CC(C)=O,acetone,329.15,67-64-1,CCCCCC,hexane,341.85,110-54-3
811,811,298.15,0.8,0.2,0.11666513,1.41280257,67-64-1,110-54-3,propanone,hexane,CC(C)=O,acetone,329.15,67-64-1,CCCCCC,hexane,341.85,110-54-3
812,812,298.15,0.9,0.1,0.03121107,1.90175154,67-64-1,110-54-3,propanone,hexane,CC(C)=O,acetone,329.15,67-64-1,CCCCCC,hexane,341.85,110-54-3
813,813,298.15,1.0,0.0,0.0,2.51123004,67-64-1,110-54-3,propanone,hexane,CC(C)=O,acetone,329.15,67-64-1,CCCCCC,hexane,341.85,110-54-3
814,814,298.15,0.0,1.0,-0.04093603,0.0,108-88-3,97-63-2,toluene,ethylmethacrylate,Cc1ccccc1,toluene,383.75,108-88-3,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
815,815,298.15,0.1,0.9,-0.03970475,-2.393e-05,108-88-3,97-63-2,toluene,ethylmethacrylate,Cc1ccccc1,toluene,383.75,108-88-3,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
816,816,298.15,0.2,0.8,-0.03774998,-0.00032371,108-88-3,97-63-2,toluene,ethylmethacrylate,Cc1ccccc1,toluene,383.75,108-88-3,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
817,817,298.15,0.3,0.7,-0.03497989,-0.00119393,108-88-3,97-63-2,toluene,ethylmethacrylate,Cc1ccccc1,toluene,383.75,108-88-3,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
818,818,298.15,0.4,0.6,-0.03132923,-0.00310903,108-88-3,97-63-2,toluene,ethylmethacrylate,Cc1ccccc1,toluene,383.75,108-88-3,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
819,819,298.15,0.5,0.5,-0.02676204,-0.00680136,108-88-3,97-63-2,toluene,ethylmethacrylate,Cc1ccccc1,toluene,383.75,108-88-3,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
820,820,298.15,0.6,0.4,-0.02131639,-0.01341269,108-88-3,97-63-2,toluene,ethylmethacrylate,Cc1ccccc1,toluene,383.75,108-88-3,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
821,821,298.15,0.7,0.3,-0.01515408,-0.02486846,108-88-3,97-63-2,toluene,ethylmethacrylate,Cc1ccccc1,toluene,383.75,108-88-3,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
822,822,298.15,0.8,0.2,-0.00868442,-0.04442604,108-88-3,97-63-2,toluene,ethylmethacrylate,Cc1ccccc1,toluene,383.75,108-88-3,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
823,823,298.15,0.9,0.1,-0.0028791,-0.07793265,108-88-3,97-63-2,toluene,ethylmethacrylate,Cc1ccccc1,toluene,383.75,108-88-3,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
